C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_029.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_029.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_029.jpg, -0.1657047, 0, 0, 0.8595756
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_132.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_132.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_132.jpg, -0.4730802, 0, 0, 0.8455542
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_235.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_235.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_235.jpg, -0.7748415, 0.2724447, 0, 1.008462
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_341.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_341.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_341.jpg, -1, 0.6224188, 0, 1.728309
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_445.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_445.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_445.jpg, -0.686179, 0.9362398, 0, 2.749475
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_551.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_551.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_551.jpg, -0.3963688, 1, 0, 3.926883
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_653.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_653.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_653.jpg, -0.08721878, 1, 0, 5.088487
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_757.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_757.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_757.jpg, 0, 1, 0, 6.24157
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_863.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_863.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_863.jpg, -0.3164931, 1, 0, 7.589273
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_48_968.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_48_968.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_48_968.jpg, 0, 1, 0, 8.715096
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_071.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_071.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_071.jpg, 0, 1, 0, 9.834183
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_172.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_172.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_172.jpg, 0, 1, 0, 10.94309
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_274.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_274.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_274.jpg, 0, 1, 0, 12.17184
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_380.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_380.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_380.jpg, -0.2603997, 1, 0, 13.11465
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_484.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_484.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_484.jpg, -0.627813, 0.6884233, 0, 13.83339
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_584.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_584.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_584.jpg, -0.7469556, 0.3863335, 0, 14.19258
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_688.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_688.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_688.jpg, -0.4528755, 0.09225339, 0, 14.12053
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_789.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_789.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_789.jpg, -0.1467264, 0, 0, 14.28951
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_890.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_890.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_890.jpg, 0, 0, 0, 13.91135
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_49_994.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_49_994.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_49_994.jpg, 0, 0, 0, 13.94942
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_098.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_098.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_098.jpg, 0, 0, 0, 13.55218
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_201.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_201.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_201.jpg, -0.0334098, 0, 0, 13.37407
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_303.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_303.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_303.jpg, 0, 0.1616424, 0, 13.51749
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_405.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_405.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_405.jpg, 0, 0.4540035, 0, 13.63395
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_509.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_509.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_509.jpg, 0, 0.7533933, 0, 14.41451
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_611.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_611.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_611.jpg, 0, 0.9742573, 0, 15.2976
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_715.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_715.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_715.jpg, -0.0938346, 0.664426, 0, 16.13789
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_828.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_828.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_828.jpg, -0.4605336, 0.297727, 0, 16.39528
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_50_929.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_50_929.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_50_929.jpg, -0.1815672, 0.5766934, 0, 16.7357
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_032.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_032.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_032.jpg, 0, 0.8868924, 0, 17.6336
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_137.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_137.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_137.jpg, 0, 1, 0, 18.60379
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_244.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_244.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_244.jpg, 0, 1, 0, 19.84014
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_355.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_355.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_355.jpg, 0, 1, 0, 20.85248
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_462.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_462.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_462.jpg, -0.320454, 1, 0, 21.96142
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_575.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_575.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_575.jpg, -0.5408889, 1, 0, 22.72743
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_679.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_679.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_679.jpg, -0.2596173, 0.7187284, 0, 23.43777
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_790.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_790.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_790.jpg, 0, 0.3464243, 0, 23.7129
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_51_897.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_51_897.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_51_897.jpg, 0, 0.06780973, 0, 23.61161
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_008.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_008.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_008.jpg, 0, 0, 0, 23.32635
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_108.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_108.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_108.jpg, 0, 0, 0, 23.08892
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_212.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_212.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_212.jpg, 0, 0, 0, 22.85832
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_317.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_317.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_317.jpg, 0, 0, 0, 22.62837
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_418.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_418.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_418.jpg, -0.2778744, 0, 0, 22.36225
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_519.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_519.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_519.jpg, -0.07492592, 0, 0, 22.12443
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_621.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_621.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_621.jpg, 0, 0, 0, 21.85262
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_721.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_721.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_721.jpg, 0, 0, 0, 21.63385
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_826.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_826.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_826.jpg, -0.089244, 0, 0, 21.41415
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_52_929.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_52_929.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_52_929.jpg, -0.3955539, 0, 0, 21.11906
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_034.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_034.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_034.jpg, -0.1309083, 0, 0, 20.88518
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_136.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_136.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_136.jpg, 0, 0, 0, 20.67225
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_238.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_238.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_238.jpg, 0, 0, 0, 20.44757
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_338.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_338.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_338.jpg, 0, 0.1351719, 0, 20.306
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_445.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_445.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_445.jpg, 0, 0.507945, 0, 20.63709
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_555.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_555.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_555.jpg, -0.2898135, 0.2181315, 0, 20.58426
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_666.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_666.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_666.jpg, -0.6615381, 0, 0, 19.99389
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_768.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_768.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_768.jpg, -0.3581802, 0, 0, 20.09714
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_870.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_870.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_870.jpg, -0.07242812, 0, 0, 19.55898
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_53_984.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_53_984.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_53_984.jpg, 0, 0, 0, 19.27367
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_54_096.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_54_096.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_54_096.jpg, 0, 0, 0, 19.48454
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_54_209.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_54_209.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_54_209.jpg, 0, 0, 0, 19.26333
C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\center_2020_09_07_14_57_54_306.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\left_2020_09_07_14_57_54_306.jpg, C:\Users\ReD\Desktop\finding-lanes\DATA\IMG\right_2020_09_07_14_57_54_306.jpg, 0.1442136, 0, 0, 18.58178
